78,9,133858398,10,vWF and FVIII levels,intron_variant,0.0
79,17,33410403,10,vWF and FVIII levels,intron_variant,0.0
80,6,12903725,10,Coronary heart disease,intron_variant,0.0
81,1,56500678,10,Coronary heart disease,intron_variant,0.0
82,9,35269822,10,Parkinson's disease,intron_variant,0.0
84,17,46781778,10,Parkinson's disease,intron_variant,0.0
85,15,26032398,10,Cortical thickness,intron_variant,0.0
86,18,45737001,10,Bladder cancer,intron_variant,0.0
89,5,1286401,10,Glioma,intron_variant,0.0
90,6,89601247,10,vWF and FVIII levels,intron_variant,0.0
92,18,27989094,10,vWF and FVIII levels,intron_variant,0.0
94,7,154374935,10,Tardive dyskinesia,intron_variant,0.0
95,2,74744954,10,Iris characteristics,intergenic_variant,0.0
96,7,84027484,10,Iris characteristics,intron_variant,0.0
97,7,84027484,10,Iris characteristics,intron_variant,0.0
98,2,238397627,10,Iris characteristics,missense_variant,0.0
99,2,238397627,10,Iris characteristics,missense_variant,0.0
101,15,63623587,10,Iris characteristics,intron_variant,0.0
102,6,31654829,10,Rheumatoid arthritis,intron_variant,0.0
103,1,157699488,10,Graves' disease,intron_variant,0.0
109,6,33092341,10,Graves' disease,non_coding_transcript_exon_variant,0.0
110,6,90212021,10,Graves' disease,intron_variant,0.0
111,6,166969587,10,Graves' disease,intergenic_variant,0.0
113,14,80984885,10,Graves' disease,intron_variant,0.0
114,3,165773492,10,Butyrylcholinesterase levels,missense_variant,0.0
115,1,201983446,10,Butyrylcholinesterase levels,5_prime_UTR_variant,0.0
116,2,203384676,10,Butyrylcholinesterase levels,intron_variant,0.0
117,13,113040195,10,Osteoarthritis,intron_variant,0.0
118,15,26043247,10,Insulin resistance/response,intron_variant,0.0
124,22,26301229,10,Insulin resistance/response,intron_variant,0.0
125,9,82521000,10,Insulin resistance/response,intron_variant,0.0
127,9,86958168,10,Insulin resistance/response,intron_variant,0.0
130,15,26043247,10,Insulin resistance/response,intron_variant,0.0
131,8,4220831,10,Insulin resistance/response,intron_variant,0.0
134,11,47272248,10,Proinsulin levels,5_prime_UTR_variant,0.0
135,5,96393194,10,Proinsulin levels,missense_variant,0.0
136,10,112998590,10,Proinsulin levels,intron_variant,0.0
138,8,117173494,10,Proinsulin levels,3_prime_UTR_variant,0.0
140,17,2359409,10,Proinsulin levels,intron_variant,0.0
141,1,98711697,10,Proinsulin levels,intron_variant,0.0
144,3,186948673,10,Type 2 diabetes,intron_variant,0.0
145,10,69171718,10,Type 2 diabetes,3_prime_UTR_variant,0.0
147,15,89831025,10,Type 2 diabetes,3_prime_UTR_variant,0.0
148,20,44360627,10,Type 2 diabetes,intron_variant,0.0
151,8,102040149,10,Coffee consumption,intron_variant,0.0
153,12,103518728,10,Coronary restenosis,intergenic_variant,0.0
154,10,93588425,10,Retinol levels,3_prime_UTR_variant,0.0
159,6,160589086,10,Lp (a) levels,intron_variant,0.0
160,6,160716958,10,Lp (a) levels,intron_variant,0.0
161,6,32369853,10,Graves' disease,intron_variant,0.0
163,6,30006148,10,Graves' disease,non_coding_transcript_exon_variant,0.0
164,6,30569829,10,Graves' disease,intergenic_variant,0.0
165,6,31034839,10,Graves' disease,synonymous_variant,0.0
166,6,33650385,10,Graves' disease,intron_variant,0.0
168,7,130969092,10,Breast cancer,intron_variant,0.0
171,10,51733713,10,Asthma,intron_variant,0.0
172,1,154453788,10,Asthma,intron_variant,0.0
175,10,98367794,10,Aspartate aminotransferase levels,intergenic_variant,0.0
177,2,217030033,10,Permanent tooth development,intergenic_variant,0.0
179,10,74536031,10,Permanent tooth development,intron_variant,0.0
183,8,119423572,10,Blood pressure,3_prime_UTR_variant,0.0
184,11,130403335,10,Blood pressure,non_coding_transcript_exon_variant,0.0
185,10,94135420,10,Blood pressure,intron_variant,0.0
186,12,89666809,10,Blood pressure,intron_variant,0.0
187,17,46935905,10,Blood pressure,3_prime_UTR_variant,0.0
189,10,114021768,10,Blood pressure,intergenic_variant,0.0
190,1,11802721,10,Blood pressure,intron_variant,0.0
194,5,158377449,10,Blood pressure,intron_variant,0.0
195,10,18439030,10,Blood pressure,intron_variant,0.0
196,10,61707795,10,Blood pressure,intron_variant,0.0
197,10,103179458,10,Blood pressure,intron_variant,0.0
198,12,89666809,10,Blood pressure,intron_variant,0.0
199,12,111569952,10,Blood pressure,intron_variant,0.0
200,15,74785026,10,Blood pressure,intron_variant,0.0
202,20,10988382,10,Blood pressure,intron_variant,0.0
203,3,47885994,10,Blood pressure,intron_variant,0.0
205,11,16880721,10,Blood pressure,intron_variant,0.0
207,10,103086421,10,Blood pressure,3_prime_UTR_variant,0.0
208,20,59176062,10,Blood pressure,intron_variant,0.0
210,11,16880721,10,Blood pressure,intron_variant,0.0
211,3,41835922,10,Blood pressure,missense_variant,0.0
213,11,100722807,10,Blood pressure,intron_variant,0.0
214,20,59176062,10,Blood pressure,intron_variant,0.0
215,17,46935905,10,Blood pressure,3_prime_UTR_variant,0.0
216,4,155724361,10,Blood pressure,intron_variant,0.0
217,3,169383098,10,Blood pressure,intron_variant,0.0
220,17,49325445,10,Blood pressure,intron_variant,0.0
221,2,27520287,10,Triglycerides,intron_variant,0.0
222,7,73573024,10,Triglycerides,non_coding_transcript_exon_variant,0.0
225,11,116783719,10,Triglycerides,intron_variant,0.0
227,12,112207597,10,HDL cholesterol,intron_variant,0.0
228,12,112971371,10,HDL cholesterol,3_prime_UTR_variant,0.0
230,9,104891145,10,HDL cholesterol,intron_variant,0.0
232,15,58401821,10,HDL cholesterol,intron_variant,0.0
234,19,44873027,10,HDL cholesterol,intron_variant,0.0
237,5,75352778,10,Metabolite levels,intron_variant,0.0
240,2,168927903,10,Metabolite levels,intron_variant,0.0
244,2,27520287,10,Metabolite levels,intron_variant,0.0
245,6,127172466,10,Metabolite levels,intron_variant,0.0
246,3,187999752,10,Metabolite levels,intron_variant,0.0
248,18,45622439,10,Metabolite levels,intron_variant,0.0
249,12,112379979,10,Metabolite levels,intron_variant,0.0
250,22,43930116,10,Metabolite levels,intron_variant,0.0
251,12,112379979,10,Metabolite levels,intron_variant,0.0
252,22,43930116,10,Metabolite levels,intron_variant,0.0
253,4,145900258,10,Gamma glutamyl transpeptidase,intron_variant,0.0
256,12,112207597,10,Gamma glutamyl transpeptidase,intron_variant,0.0
257,12,112927816,10,Gamma glutamyl transpeptidase,intron_variant,0.0
258,12,120986153,10,Gamma glutamyl transpeptidase,intron_variant,0.0
260,8,23225458,10,Age-related macular degeneration,non_coding_transcript_exon_variant,0.0
261,4,56920284,10,Age-related macular degeneration,intron_variant,0.0
265,14,72225785,10,Obesity (extreme),intron_variant,0.0
266,15,98332800,10,Obesity (extreme),intergenic_variant,0.0
268,8,122395852,10,Carotid intima media thickness,intergenic_variant,0.0
270,8,10813762,10,Carotid intima media thickness,intron_variant,0.0
271,6,25771819,10,Carotid intima media thickness,intron_variant,0.0
275,3,66717940,10,Carotid intima media thickness,regulatory_region_variant,0.0
276,10,60586880,10,Schizophrenia,intron_variant,0.0
277,10,103016151,10,Schizophrenia,intron_variant,0.0
278,10,103146454,10,Schizophrenia,intron_variant,0.0
279,11,17138601,10,Schizophrenia,intron_variant,0.0
280,11,125591814,10,Schizophrenia,5_prime_UTR_variant,0.0
282,12,2240418,10,Schizophrenia,intron_variant,0.0
283,15,40303426,10,Schizophrenia,intron_variant,0.0
284,15,61547904,10,Schizophrenia,intron_variant,0.0
285,18,55084786,10,Schizophrenia,regulatory_region_variant,0.0
286,18,55527730,10,Schizophrenia,intron_variant,0.0
287,1,98037378,10,Schizophrenia,intron_variant,0.0
289,1,8362616,10,Schizophrenia,intron_variant,0.0
290,1,243445665,10,Schizophrenia,intron_variant,0.0
291,2,193119895,10,Schizophrenia,intergenic_variant,0.0
292,2,235886699,10,Schizophrenia,intron_variant,0.0
293,3,62079095,10,Schizophrenia,intron_variant,0.0
294,3,52821213,10,Schizophrenia,intron_variant,0.0
296,3,180833426,10,Schizophrenia,intron_variant,0.0
298,7,72286331,10,Schizophrenia,intron_variant,0.0
299,8,4323322,10,Schizophrenia,intron_variant,0.0
301,1,150989393,10,Melanoma,intron_variant,0.0
302,12,2310730,10,Bipolar disorder,intron_variant,0.0
303,11,66783531,10,Bipolar disorder,intron_variant,0.0
304,12,48824388,10,Bipolar disorder,intron_variant,0.0
305,11,79366149,10,Bipolar disorder,intron_variant,0.0
306,2,65531391,10,Bipolar disorder,intron_variant,0.0
308,1,41374150,10,Bipolar disorder,intron_variant,0.0
309,2,98766429,10,Bipolar disorder,intron_variant,0.0
310,19,48725015,10,Bipolar disorder,non_coding_transcript_exon_variant,0.0
311,8,141290216,10,Bipolar disorder,intron_variant,0.0
314,3,52801338,10,Bipolar disorder,intron_variant,0.0
315,6,152469438,10,Bipolar disorder,intron_variant,0.0
316,10,60519366,10,Bipolar disorder,intron_variant,0.0
320,3,25479091,10,Pulmonary function,intron_variant,0.0
321,10,12235993,10,Pulmonary function,intron_variant,0.0
323,16,75356418,10,Pulmonary function,intron_variant,0.0
324,12,95877650,10,Pulmonary function,intron_variant,0.0
326,6,108946847,10,Pulmonary function,intron_variant,0.0
327,12,57133500,10,Pulmonary function,intron_variant,0.0
328,5,95700996,10,Pulmonary function,intergenic_variant,0.0
330,16,58041378,10,Pulmonary function,intron_variant,0.0
331,6,22017509,10,Pulmonary function,intron_variant,0.0
332,5,52899203,10,Pulmonary function,intron_variant,0.0
338,10,12235993,10,Pulmonary function,intron_variant,0.0
340,6,28354519,10,Pulmonary function,intron_variant,0.0
344,6,29387425,10,Pulmonary function,intron_variant,0.0
345,6,31504943,10,Pulmonary function,intron_variant,0.0
346,16,78154841,10,Pulmonary function,intron_variant,0.0
347,15,78606381,10,Pulmonary function,intron_variant,0.0
351,3,32887623,10,Pulmonary function,intron_variant,0.0
352,6,150249731,10,Pulmonary function,3_prime_UTR_variant,0.0
353,6,108946847,10,Pulmonary function,intron_variant,0.0
354,15,74785026,10,Diastolic blood pressure,intron_variant,0.0
355,12,111446804,10,Diastolic blood pressure,missense_variant,0.0
357,20,59176062,10,Diastolic blood pressure,intron_variant,0.0
359,20,10988382,10,Diastolic blood pressure,intron_variant,0.0
360,6,26090951,10,Diastolic blood pressure,missense_variant,0.0
362,11,100722807,10,Diastolic blood pressure,intron_variant,0.0
364,3,169383098,10,Diastolic blood pressure,intron_variant,0.0
367,4,155724361,10,Diastolic blood pressure,intron_variant,0.0
368,20,59176062,10,Hypertension,intron_variant,0.0
369,11,100722807,10,Hypertension,intron_variant,0.0
371,6,26090951,10,Hypertension,missense_variant,0.0
373,10,103086421,10,Systolic blood pressure,3_prime_UTR_variant,0.0
375,20,59176062,10,Systolic blood pressure,intron_variant,0.0
376,15,74785026,10,Systolic blood pressure,intron_variant,0.0
378,11,100722807,10,Systolic blood pressure,intron_variant,0.0
380,10,94136183,10,Systolic blood pressure,intron_variant,0.0
382,3,169383098,10,Systolic blood pressure,intron_variant,0.0
384,6,26090951,10,Systolic blood pressure,missense_variant,0.0
388,17,46935905,10,Systolic blood pressure,3_prime_UTR_variant,0.0
389,11,30445953,10,Dental caries,intron_variant,0.0
390,17,58506844,10,Dental caries,missense_variant,0.0
391,11,30486561,10,Dental caries,intron_variant,0.0
393,11,125308507,10,Alcohol dependence,intron_variant,0.0
394,2,138914385,10,Alcohol dependence,intergenic_variant,0.0
395,1,109275216,10,Cardiovascular disease risk factors,3_prime_UTR_variant,0.0
397,3,165773492,10,Cardiovascular disease risk factors,missense_variant,0.0
403,12,121033534,10,Cardiovascular disease risk factors,synonymous_variant,0.0
404,15,58386313,10,Cardiovascular disease risk factors,intron_variant,0.0
406,19,44892362,10,Cardiovascular disease risk factors,intron_variant,0.0
407,19,44892362,10,Cardiovascular disease risk factors,intron_variant,0.0
408,2,27508073,10,Cardiovascular disease risk factors,missense_variant,0.0
409,4,88124179,10,Cardiovascular disease risk factors,intron_variant,0.0
410,6,25776721,10,Cardiovascular disease risk factors,missense_variant,0.0
415,9,22115287,10,Coronary heart disease,intron_variant,0.0
416,12,111803962,10,Coronary heart disease,missense_variant,0.0
417,1,150887995,10,Melanoma,intron_variant,0.0
418,1,226376990,10,Melanoma,intron_variant,0.0
419,13,75752146,10,Type 1 diabetes,intron_variant,0.0
420,2,25078886,10,Type 1 diabetes,intron_variant,0.0
423,8,118965098,10,Type 1 diabetes,intergenic_variant,0.0
426,10,98540425,10,Type 1 diabetes,intron_variant,0.0
429,7,1911173,10,Bipolar disorder,intron_variant,0.0
435,10,94136183,10,Diastolic blood pressure,intron_variant,0.0
436,10,94136183,10,Hypertension,intron_variant,0.0
443,20,10988382,10,Systolic blood pressure,intron_variant,0.0
444,4,155724361,10,Systolic blood pressure,intron_variant,0.0
446,1,169544768,10,Venous thromboembolism,intron_variant,0.0
451,2,135749357,10,Corneal structure,intron_variant,0.0
452,4,101116562,10,Corneal structure,intron_variant,0.0
454,16,9768699,10,Hepatitis B,intron_variant,0.0
455,17,7618597,10,Testosterone levels,intron_variant,0.0
456,17,7631360,10,Testosterone levels,missense_variant,0.0
457,2,201298088,10,Melanoma,intron_variant,0.0
458,11,108304735,10,Melanoma,missense_variant,0.0
459,21,41374154,10,Melanoma,intron_variant,0.0
460,5,1321972,10,Melanoma,intron_variant,0.0
461,5,33955221,10,Melanoma,intron_variant,0.0
462,9,21816529,10,Melanoma,intron_variant,0.0
463,11,89277878,10,Melanoma,intron_variant,0.0
464,16,89689495,10,Melanoma,intron_variant,0.0
466,22,38149612,10,Melanoma,non_coding_transcript_exon_variant,0.0
468,2,217658439,10,Height,intron_variant,0.0
470,2,55289187,10,Height,3_prime_UTR_variant,0.0
472,22,32663679,10,Height,intron_variant,0.0
473,3,141375367,10,Height,intron_variant,0.0
475,4,17991787,10,Height,intron_variant,0.0
477,5,128305169,10,Height,intron_variant,0.0
479,6,126446454,10,Height,intergenic_variant,0.0
481,6,34246545,10,Height,missense_variant,0.0
482,6,35374073,10,Height,intron_variant,0.0
485,8,134626389,10,Height,intron_variant,0.0
486,8,69500215,10,Height,intron_variant,0.0
489,12,65833477,10,Height,intron_variant,0.0
490,13,35902310,10,Height,intron_variant,0.0
492,15,88854874,10,Height,synonymous_variant,0.0
493,15,89073850,10,Height,intron_variant,0.0
494,17,63685671,10,Height,intron_variant,0.0
496,18,49061284,10,Height,intron_variant,0.0
498,X,2967682,10,Height,intron_variant,0.0
499,4,13912749,10,Response to antipsychotic therapy (extrapyramidal side effects),intron_variant,0.0
500,7,33633653,10,Cytomegalovirus antibody response,intergenic_variant,0.0
501,15,86510615,10,Cytomegalovirus antibody response,intron_variant,0.0
503,1,110875293,10,Cytomegalovirus antibody response,intron_variant,0.0
504,12,3640962,10,Cytomegalovirus antibody response,intron_variant,0.0
505,13,38796458,10,Cytomegalovirus antibody response,intron_variant,0.0
506,8,6493731,10,Cytomegalovirus antibody response,intron_variant,0.0
508,14,90555841,10,Cytomegalovirus antibody response,intron_variant,0.0
510,6,46716485,10,Lipoprotein-associated phospholipase A2 activity and mass,missense_variant,0.0
511,6,46707288,10,Lipoprotein-associated phospholipase A2 activity and mass,intron_variant,0.0
512,1,109274570,10,Lipoprotein-associated phospholipase A2 activity and mass,3_prime_UTR_variant,0.0
514,11,116778201,10,Lipoprotein-associated phospholipase A2 activity and mass,3_prime_UTR_variant,0.0
517,8,54527508,10,Dengue shock syndrome,intron_variant,0.0
519,16,6767374,10,Dengue shock syndrome,intron_variant,0.0
526,12,26300350,10,Renal cell carcinoma,intron_variant,0.0
528,6,118486684,10,Renal cell carcinoma,intron_variant,0.0
529,3,4972191,10,Corneal structure,intron_variant,0.0
539,18,60295884,10,Obesity-related traits,intron_variant,0.0
540,2,60535367,10,Attention deficit hyperactivity disorder,3_prime_UTR_variant,0.0
541,11,89008492,10,Attention deficit hyperactivity disorder,intron_variant,0.0
543,6,1573378,10,Response to platinum-based agents,intergenic_variant,0.0
544,5,52724562,10,Response to platinum-based agents,intron_variant,0.0
546,X,2967682,10,Height,intron_variant,0.0
547,4,17918188,10,Height,intron_variant,0.0
548,11,75565133,10,Height,intron_variant,0.0
550,17,63685671,10,Height,intron_variant,0.0
551,17,66783312,10,Height,intron_variant,0.0
552,18,49061284,10,Height,intron_variant,0.0
553,1,67131436,10,Leprosy,intron_variant,0.0
554,6,146597814,10,Leprosy,intron_variant,0.0
555,11,64362250,10,Leprosy,intron_variant,0.0
560,6,28259826,10,Schizophrenia,missense_variant,0.0
561,11,44821583,10,Schizophrenia,intron_variant,0.0
562,5,1279675,10,Breast cancer,intron_variant,0.0
563,1,167933841,10,Schizophrenia,intron_variant,0.0
564,8,38173827,10,Schizophrenia,intron_variant,0.0
568,22,43928847,10,Liver enzyme levels (alanine transaminase),missense_variant,0.0
569,1,21439960,10,Liver enzyme levels (alkaline phosphatase),regulatory_region_variant,0.0
570,2,168984064,10,Liver enzyme levels (alkaline phosphatase),intron_variant,0.0
571,6,24491247,10,Liver enzyme levels (alkaline phosphatase),intron_variant,0.0
576,10,63374062,10,Liver enzyme levels (alkaline phosphatase),intron_variant,0.0
577,11,61855668,10,Liver enzyme levels (alkaline phosphatase),non_coding_transcript_exon_variant,0.0
578,11,126413890,10,Liver enzyme levels (alkaline phosphatase),intron_variant,0.0
581,19,48703346,10,Liver enzyme levels (alkaline phosphatase),synonymous_variant,0.0
582,20,25317451,10,Liver enzyme levels (alkaline phosphatase),intron_variant,0.0
584,1,88680551,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
585,1,111141654,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
587,2,27508073,10,Liver enzyme levels (gamma-glutamyl transferase),missense_variant,0.0
588,2,191252512,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
589,2,232648465,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
590,3,171007753,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
591,4,145873469,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
593,5,52897294,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
594,6,54059899,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
596,10,77920676,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
597,12,120987058,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
598,14,103106478,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
599,15,60591082,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
600,15,73685996,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
601,16,80463704,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
602,17,72102020,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
605,19,48702915,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
606,22,17957192,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
608,22,24603137,10,Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
612,21,31445194,10,Renal sinus fat,intron_variant,0.0
614,6,129895365,10,Renal sinus fat,regulatory_region_variant,0.0
615,13,94218511,10,Renal sinus fat,intron_variant,0.0
619,1,159205564,10,White blood cell count,missense_variant,0.0
622,13,23180988,10,Alcohol dependence,5_prime_UTR_variant,0.0
624,3,45689959,10,Response to anti-depressant treatment in major depressive disorder,5_prime_UTR_variant,0.0
627,10,48777065,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
628,7,78413974,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
630,15,86893514,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
631,2,14257928,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
635,6,157620251,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
638,15,49647649,10,Response to anti-depressant treatment in major depressive disorder,3_prime_UTR_variant,0.0
641,X,31997259,10,Response to anti-depressant treatment in major depressive disorder,intron_variant,0.0
644,17,39972395,10,White blood cell count,intron_variant,0.0
646,19,40718299,10,Kawasaki disease,intron_variant,0.0
647,14,98121984,10,Aortic stiffness,intron_variant,0.0
655,1,16889836,10,Allergic rhinitis,intron_variant,0.0
656,5,111072304,10,Allergic rhinitis,intron_variant,0.0
660,4,122451978,10,IgE grass sensitization,intron_variant,0.0
661,16,9305867,10,IgE grass sensitization,intergenic_variant,0.0
662,1,51393570,10,IgE grass sensitization,intron_variant,0.0
663,5,13740867,10,IgE grass sensitization,intron_variant,0.0
665,1,179102621,10,IgE grass sensitization,3_prime_UTR_variant,0.0
667,12,120978847,10,Gamma glutamyl transferase levels,missense_variant,0.0
668,14,103106478,10,Gamma glutamyl transferase levels,intron_variant,0.0
669,15,60585831,10,Gamma glutamyl transferase levels,intron_variant,0.0
673,16,20339909,10,Femoral neck bone geometry,intron_variant,0.0
674,3,8766829,10,Depression and alcohol dependence,intron_variant,0.0
676,1,50472176,10,Depression and alcohol dependence,intron_variant,0.0
677,19,45531300,10,Depression and alcohol dependence,intron_variant,0.0
681,8,17072126,10,Depression and alcohol dependence,intron_variant,0.0
682,16,82629683,10,Adiponectin levels,intron_variant,0.0
683,1,159302270,10,IgE levels,intron_variant,0.0
684,12,57095926,10,IgE levels,3_prime_UTR_variant,0.0
687,6,29956061,10,IgE levels,intron_variant,0.0
688,1,159205737,10,IgE levels,missense_variant,0.0
691,19,40796801,10,Chronic obstructive pulmonary disease,3_prime_UTR_variant,0.0
696,1,84399547,10,Response to hepatitis C treatment,intron_variant,0.0
698,4,49060875,10,Response to hepatitis C treatment,intron_variant,0.0
700,6,1535763,10,Response to hepatitis C treatment,intergenic_variant,0.0
703,2,233759924,10,Bilirubin levels,intron_variant,0.0
705,10,112998590,10,Type 2 diabetes,intron_variant,0.0
707,7,21898622,10,Multiple myeloma,intron_variant,0.0
708,3,41883906,10,Multiple myeloma,missense_variant,0.0
709,2,25436375,10,Multiple myeloma,intron_variant,0.0
710,12,15582508,10,Cognitive function,intron_variant,0.0
711,15,52987181,10,Cognitive function,intergenic_variant,0.0
712,4,54221414,10,Corneal astigmatism,non_coding_transcript_exon_variant,0.0
713,4,54258293,10,Corneal astigmatism,intron_variant,0.0
714,3,67480964,10,Corneal astigmatism,intron_variant,0.0
715,11,74457366,10,Corneal astigmatism,synonymous_variant,0.0
717,16,27363079,10,IgE levels,missense_variant,0.0
718,2,8294055,10,IgE levels,intron_variant,0.0
719,3,188724692,10,IgE levels,intron_variant,0.0
720,16,13951542,10,Bilirubin levels,3_prime_UTR_variant,0.0
723,13,69880828,10,Bilirubin levels,intron_variant,0.0
725,2,81645798,10,Bilirubin levels,intergenic_variant,0.0
726,1,81609167,10,Bilirubin levels,intron_variant,0.0
728,1,159204893,10,White blood cell count,5_prime_UTR_variant,0.0
730,15,58391167,10,HDL cholesterol,intron_variant,0.0
731,18,49634583,10,HDL cholesterol,intergenic_variant,0.0
732,11,116778201,10,HDL cholesterol,3_prime_UTR_variant,0.0
733,9,104902020,10,HDL cholesterol,intron_variant,0.0
734,16,67894139,10,HDL cholesterol,intron_variant,0.0
735,2,21002409,10,HDL cholesterol,missense_variant,0.0
736,8,9325848,10,HDL cholesterol,intron_variant,0.0
737,11,61802358,10,HDL cholesterol,3_prime_UTR_variant,0.0
739,1,230159944,10,HDL cholesterol,intron_variant,0.0
744,20,44413724,10,HDL cholesterol,missense_variant,0.0
745,7,130748625,10,HDL cholesterol,intergenic_variant,0.0
746,12,109562388,10,HDL cholesterol,intron_variant,0.0
748,17,39657603,10,HDL cholesterol,intron_variant,0.0
750,16,81501185,10,HDL cholesterol,intron_variant,0.0
751,8,115586972,10,HDL cholesterol,intron_variant,0.0
753,17,68879153,10,HDL cholesterol,non_coding_transcript_exon_variant,0.0
754,2,164684290,10,HDL cholesterol,3_prime_UTR_variant,0.0
755,12,123975620,10,HDL cholesterol,intron_variant,0.0
756,1,182199750,10,HDL cholesterol,intron_variant,0.0
757,1,39562508,10,HDL cholesterol,non_coding_transcript_exon_variant,0.0
762,17,78407903,10,HDL cholesterol,intron_variant,0.0
766,22,21577779,10,HDL cholesterol,intron_variant,0.0
767,12,57398797,10,HDL cholesterol,intron_variant,0.0
771,19,8368312,10,HDL cholesterol,intron_variant,0.0
772,12,20320824,10,HDL cholesterol,intergenic_variant,0.0
773,11,10367235,10,HDL cholesterol,intron_variant,0.0
774,5,54002195,10,HDL cholesterol,intron_variant,0.0
776,1,109275684,10,LDL cholesterol,3_prime_UTR_variant,0.0
779,2,21041028,10,LDL cholesterol,missense_variant,0.0
780,2,43845437,10,LDL cholesterol,intron_variant,0.0
781,5,75360714,10,LDL cholesterol,3_prime_UTR_variant,0.0
784,11,116778201,10,LDL cholesterol,3_prime_UTR_variant,0.0
785,16,72074194,10,LDL cholesterol,intron_variant,0.0
789,11,61802358,10,LDL cholesterol,3_prime_UTR_variant,0.0
790,20,41043978,10,LDL cholesterol,intron_variant,0.0
792,6,160157828,10,LDL cholesterol,intron_variant,0.0
793,12,120978847,10,LDL cholesterol,missense_variant,0.0
794,11,126374057,10,LDL cholesterol,intron_variant,0.0
795,6,32444658,10,LDL cholesterol,3_prime_UTR_variant,0.0
796,8,9325848,10,LDL cholesterol,intron_variant,0.0
797,8,143969375,10,LDL cholesterol,intron_variant,0.0
801,7,44539581,10,LDL cholesterol,synonymous_variant,0.0
803,1,220800221,10,LDL cholesterol,intron_variant,0.0
804,1,25449242,10,LDL cholesterol,intron_variant,0.0
806,7,21567734,10,LDL cholesterol,intron_variant,0.0
809,6,115991730,10,LDL cholesterol,intron_variant,0.0
