68,15,78932341,10,[ 5  7 72 70 73 61 82 15 68 75],"[0.25619298 0.23156322 0.17484303 0.06362745 0.05872329 0.02129397
 0.01666423 0.01559774 0.01341992 0.01028788]",Bipolar disorder,intron_variant,0.0
74,5,112357674,10,[ 1 25 19 24 36 15  2 48  7 20],"[0.14700455 0.09189615 0.06134478 0.06033817 0.05742409 0.03901655
 0.03812195 0.03645429 0.03129373 0.02457425]",vWF and FVIII levels,intron_variant,0.0
83,17,46710944,10,[  3   1   2 275  79  19 274 110 192  43],"[0.13926842 0.11508676 0.07177132 0.02634803 0.02332919 0.0179826
 0.017747   0.01742259 0.01630961 0.01585266]",Parkinson's disease,intron_variant,0.0
87,5,90485154,10,[ 21  88 109 103  61  56  67  97  17  57],"[0.07448376 0.03423202 0.03049144 0.02615211 0.02408142 0.02384168
 0.02354967 0.02288883 0.02060472 0.02025015]",Nevirapine-induced rash,intron_variant,0.0
93,12,103745256,10,[23 13 11 12 21 20 14 33  1  0],"[0.43688902 0.16643715 0.07759615 0.06666094 0.02803024 0.02613952
 0.0216216  0.01723317 0.01642637 0.01175739]",vWF and FVIII levels,missense_variant,0.0
123,3,53646097,10,[ 11   1  29  48 128  85 113  83  34  67],"[0.09195234 0.06212826 0.04455886 0.04445339 0.03700829 0.03175179
 0.02864827 0.02319598 0.01978699 0.01955985]",Insulin resistance/response,intron_variant,0.0
126,6,38068644,10,[  1  29 119   3   2 121  86  43  57 195],"[0.09617997 0.08055476 0.07810971 0.07662511 0.0582068  0.03494768
 0.02568648 0.02389703 0.01793063 0.01387841]",Insulin resistance/response,intron_variant,0.0
128,3,53646097,10,[ 11   1  29  48 128  85 113  83  34  67],"[0.09195234 0.06212826 0.04455886 0.04445339 0.03700829 0.03175179
 0.02864827 0.02319598 0.01978699 0.01955985]",Insulin resistance/response,intron_variant,0.0
132,18,10899030,10,[  1 122  36  79 127   8 176 180  30  19],"[0.07391104 0.0519007  0.04321105 0.04173375 0.03654707 0.03598289
 0.03190053 0.03091361 0.02912001 0.022487  ]",Non-small cell lung cancer,intron_variant,0.0
133,11,72721940,10,[ 8  3 15 16 27  6 20  7 28  2],"[0.25150479 0.1851196  0.14238119 0.09020525 0.07235664 0.05674396
 0.03937986 0.03892493 0.03658509 0.02131093]",Proinsulin levels,5_prime_UTR_variant,0.0
142,11,47291341,10,[ 0  5  8 10 61  6 25 16 66  1],"[0.33839586 0.05588304 0.04403647 0.0267996  0.02287739 0.01685834
 0.01393119 0.01290374 0.01214348 0.0115682 ]",Proinsulin levels,intron_variant,0.0
146,15,77454848,10,[ 15   7  19 163 147  24   5 156 160 372],"[0.08714562 0.06451276 0.05334442 0.03958828 0.02914514 0.02372031
 0.02322094 0.02298668 0.01950427 0.01681873]",Type 2 diabetes,intron_variant,0.0
158,6,160489485,10,[ 1  8  2  6 15  3 16  7  5 11],"[0.30294575 0.09174454 0.0799837  0.0272454  0.02430689 0.01755155
 0.01669554 0.01650541 0.01647879 0.01392156]",Lp (a) levels,intron_variant,0.0
169,10,62492218,10,[ 0  5  7  1 15 16 61 97 73  2],"[0.12937698 0.12437116 0.08050055 0.07619782 0.05838277 0.02693986
 0.02541518 0.02008513 0.01833013 0.01812072]",Breast cancer,intron_variant,0.0
192,4,102267552,10,[  0   7   6 137   1  46  39  11  41  14],"[0.31739218 0.0401655  0.03079463 0.02267713 0.01743523 0.01566542
 0.0156413  0.01553761 0.01315029 0.01144359]",Blood pressure,missense_variant,0.0
201,15,90894158,10,[  5   7  16  25  97 155  15 103 154  19],"[0.20236563 0.19194983 0.08975017 0.06704715 0.04588602 0.03792003
 0.02873015 0.02160332 0.01582505 0.01560674]",Blood pressure,intron_variant,0.0
206,11,10328991,10,[ 47  54  46  55  83  22  85 457  53 548],"[0.25539776 0.08859177 0.0633966  0.05863639 0.04137463 0.04119193
 0.03951848 0.03119639 0.02312777 0.02068892]",Blood pressure,intron_variant,0.0
233,16,56978467,10,[  3   2   1   5 178 107 194 193  67  14],"[0.24039731 0.10755679 0.10304999 0.03090711 0.02804258 0.02363586
 0.01779053 0.01646726 0.01588558 0.01462703]",HDL cholesterol,intron_variant,0.0
238,19,11116650,10,[ 3  1  8  5  2 11 24 34 20 33],"[0.17348765 0.11190765 0.10347549 0.08674374 0.08334212 0.06265354
 0.0554781  0.0469429  0.0373358  0.03009284]",Metabolite levels,intron_variant,0.0
243,19,49496752,10,[ 2  0 10  3  5  6 32 12  1  8],"[0.27559147 0.22733777 0.03548449 0.03385225 0.0321321  0.02938629
 0.02635551 0.02493552 0.01639595 0.01487238]",Metabolite levels,intron_variant,0.0
259,22,24594246,10,[ 20  42  11  16  15  17  30  21 128 125],"[0.13316479 0.106685   0.07529973 0.06133443 0.04340386 0.04030166
 0.03234622 0.02224062 0.02166361 0.02101623]",Gamma glutamyl transpeptidase,intron_variant,0.0
262,6,31537703,10,[  8   1   3  29   6  43  13  67 123 166],"[0.0965246  0.0616133  0.04727678 0.04271596 0.04013668 0.02587692
 0.01972997 0.015138   0.0151135  0.01230084]",Stevens-Johnson syndrome and toxic epidermal necrolysis (SJS-TEN),intron_variant,0.0
267,15,48622578,10,[  0   7   8  15  10   6 159  25 158 174],"[0.25330532 0.09721978 0.08528318 0.03281643 0.02502885 0.02152107
 0.01966408 0.01548561 0.01252325 0.0109077 ]",Thoracic aortic aneurysms and dissections,intron_variant,0.0
274,19,11091630,10,[ 56  70  97  43  73 104 155 183 109  53],"[0.04033124 0.02652161 0.02594121 0.02522028 0.02355445 0.02296848
 0.02247575 0.02225828 0.02128828 0.01723689]",Carotid intima media thickness,intron_variant,0.0
295,3,36821489,10,[ 1  3  2  8 20 16  6  4 15  5],"[0.72883001 0.24034118 0.0118628  0.00275226 0.00238449 0.00226905
 0.00224189 0.0020139  0.00197798 0.00157189]",Schizophrenia,intron_variant,0.0
297,6,30206354,10,[111  45  63  35  98  87  32   2  85 238],"[0.17604714 0.17427676 0.13872784 0.09794299 0.07167325 0.03695316
 0.02574088 0.02344411 0.01880446 0.0184344 ]",Schizophrenia,intron_variant,0.0
317,1,16980180,10,[493 494 476 497 463 468   1 522 462 461],"[0.18673675 0.11306404 0.10916841 0.07749523 0.06925269 0.06047888
 0.05417322 0.04567121 0.04020385 0.03699743]",Pulmonary function,intron_variant,0.0
339,10,76555466,10,[ 0  5 53 68 72 38  7  1  3 16],"[0.22399051 0.04751754 0.03920341 0.03016857 0.0214644  0.02128646
 0.02102784 0.01978254 0.01933375 0.01879289]",Pulmonary function,intron_variant,0.0
341,3,169582431,10,[ 65   1 141  62  57  79   3 152  66 244],"[0.04950567 0.04364602 0.03639545 0.03335785 0.03120227 0.02785837
 0.02643199 0.02254043 0.02117371 0.02040457]",Pulmonary function,intron_variant,0.0
342,2,238440721,10,[269 268 266 265 270 271 263 242 278 276],"[0.42571205 0.23486127 0.07709705 0.06230802 0.02770782 0.02028926
 0.01331342 0.01000809 0.00797829 0.00547025]",Pulmonary function,intron_variant,0.0
358,4,102267552,10,[  0   7   6 137   1  46  39  11  41  14],"[0.31739218 0.0401655  0.03079463 0.02267713 0.01743523 0.01566542
 0.0156413  0.01553761 0.01315029 0.01144359]",Diastolic blood pressure,missense_variant,0.0
361,15,90894158,10,[  5   7  16  25  97 155  15 103 154  19],"[0.20236563 0.19194983 0.08975017 0.06704715 0.04588602 0.03792003
 0.02873015 0.02160332 0.01582505 0.01560674]",Diastolic blood pressure,intron_variant,0.0
366,6,31648589,10,[  2   0   3   5  25   6  16   7  15 109],"[0.4891306  0.08660984 0.07170417 0.05829415 0.03813355 0.01321272
 0.01225403 0.01083317 0.01009486 0.00951848]",Diastolic blood pressure,intron_variant,0.0
370,6,31648589,10,[  2   0   3   5  25   6  16   7  15 109],"[0.4891306  0.08660984 0.07170417 0.05829415 0.03813355 0.01321272
 0.01225403 0.01083317 0.01009486 0.00951848]",Hypertension,intron_variant,0.0
377,15,90894158,10,[  5   7  16  25  97 155  15 103 154  19],"[0.20236563 0.19194983 0.08975017 0.06704715 0.04588602 0.03792003
 0.02873015 0.02160332 0.01582505 0.01560674]",Systolic blood pressure,intron_variant,0.0
381,4,102267552,10,[  0   7   6 137   1  46  39  11  41  14],"[0.31739218 0.0401655  0.03079463 0.02267713 0.01743523 0.01566542
 0.0156413  0.01553761 0.01315029 0.01144359]",Systolic blood pressure,missense_variant,0.0
383,11,10328991,10,[ 47  54  46  55  83  22  85 457  53 548],"[0.25539776 0.08859177 0.0633966  0.05863639 0.04137463 0.04119193
 0.03951848 0.03119639 0.02312777 0.02068892]",Systolic blood pressure,intron_variant,0.0
385,6,31648589,10,[  2   0   3   5  25   6  16   7  15 109],"[0.4891306  0.08660984 0.07170417 0.05829415 0.03813355 0.01321272
 0.01225403 0.01083317 0.01009486 0.00951848]",Systolic blood pressure,intron_variant,0.0
396,2,21021128,10,[  0   8   7 145  39  15  41  10   6 106],"[0.41952668 0.07592403 0.04821424 0.02660117 0.02543917 0.02460677
 0.01922663 0.01677051 0.01572716 0.01458111]",Cardiovascular disease risk factors,intron_variant,0.0
411,6,26092913,10,[  0 135  17  13   1  23  60  20  15   3],"[0.08444188 0.07176824 0.06359578 0.05624773 0.05175802 0.04198276
 0.04195536 0.03250429 0.02872745 0.02828516]",Cardiovascular disease risk factors,missense_variant,0.0
413,19,11091630,10,[ 56  70  97  43  73 104 155 183 109  53],"[0.04033124 0.02652161 0.02594121 0.02522028 0.02355445 0.02296848
 0.02247575 0.02225828 0.02128828 0.01723689]",Cardiovascular disease risk factors,intron_variant,0.0
422,7,28189423,10,[  1   2 422  11  77   3  90  96   8 397],"[0.38242052 0.10231881 0.03704926 0.03620602 0.03599539 0.03259721
 0.02907235 0.02783387 0.0241737  0.02040428]",Type 1 diabetes,intron_variant,0.0
434,11,10328991,10,[ 47  54  46  55  83  22  85 457  53 548],"[0.25539776 0.08859177 0.0633966  0.05863639 0.04137463 0.04119193
 0.03951848 0.03119639 0.02312777 0.02068892]",Diastolic blood pressure,intron_variant,0.0
440,4,102267552,10,[  0   7   6 137   1  46  39  11  41  14],"[0.31739218 0.0401655  0.03079463 0.02267713 0.01743523 0.01566542
 0.0156413  0.01553761 0.01315029 0.01144359]",Hypertension,missense_variant,0.0
441,15,90894158,10,[  5   7  16  25  97 155  15 103 154  19],"[0.20236563 0.19194983 0.08975017 0.06704715 0.04588602 0.03792003
 0.02873015 0.02160332 0.01582505 0.01560674]",Hypertension,intron_variant,0.0
449,2,135045855,10,[ 43  14  46  55  54  30  48 337  38  47],"[0.17854783 0.11991533 0.07417463 0.03366435 0.0273532  0.02640191
 0.02612256 0.0259595  0.02559713 0.02539156]",Corneal structure,intron_variant,0.0
469,2,217865142,10,[ 2 51 12 63  3 98  1 35 76 13],"[0.27086008 0.13163936 0.1165004  0.10002011 0.04517167 0.0376194
 0.03154885 0.02768112 0.02608256 0.02516193]",Height,intron_variant,0.0
471,2,69060811,10,[ 99   5  55   1  14  39 109   3 118  46],"[0.11070155 0.08866403 0.04061012 0.03362871 0.03125758 0.03065537
 0.02869724 0.02672925 0.02412399 0.02351689]",Height,intron_variant,0.0
483,6,5260703,10,[  0  84 121   5  25 149  21  65  72  81],"[0.2768314  0.04761195 0.02892363 0.02088986 0.01884578 0.01856931
 0.01750551 0.01501302 0.01413595 0.01327018]",Height,missense_variant,0.0
484,8,119635689,10,[  8  30   3   7  24  90  36  31  40 131],"[0.06421179 0.05353118 0.04782457 0.04058615 0.03540209 0.03151017
 0.03086012 0.02650955 0.02016735 0.01992882]",Height,intron_variant,0.0
488,12,53522931,10,[49 24 91 20 85 89 83 50 48  7],"[0.29802082 0.11495743 0.11235337 0.04564773 0.04433592 0.04152964
 0.03455731 0.03328666 0.01936848 0.01586382]",Height,intron_variant,0.0
491,14,75663248,10,[17 42  1  0  3 20 19 18 55 46],"[0.11521795 0.08444669 0.06538295 0.0423568  0.04095506 0.03892172
 0.03447376 0.02713578 0.0268931  0.02610812]",Height,intron_variant,0.0
497,19,2275080,10,[  2   3   1  63  32  98  35  44 113  28],"[0.53172024 0.10135012 0.05290079 0.04323025 0.03816032 0.03584077
 0.03180205 0.01791151 0.01566445 0.01552304]",Height,3_prime_UTR_variant,0.0
513,19,11091630,10,[ 56  70  97  43  73 104 155 183 109  53],"[0.04033124 0.02652161 0.02594121 0.02522028 0.02355445 0.02296848
 0.02247575 0.02225828 0.02128828 0.01723689]",Lipoprotein-associated phospholipase A2 activity and mass,intron_variant,0.0
516,6,31507709,10,[294 406 408 253 302 303 259 410 405 279],"[0.05408792 0.04129963 0.03406532 0.03126399 0.03037388 0.02638839
 0.02418529 0.02021705 0.01963722 0.01875453]",Dengue shock syndrome,intron_variant,0.0
518,10,94298541,10,[  1 108 110   2 113 102 112  90  11   3],"[0.23446543 0.13164372 0.11756745 0.06663317 0.05875278 0.04550356
 0.04405575 0.02329132 0.02176969 0.01799771]",Dengue shock syndrome,missense_variant,0.0
520,5,155775518,10,[ 23  42  50   1   0   3 135  60 217   2],"[0.26046919 0.1467185  0.140217   0.05435989 0.03433511 0.03184801
 0.02896536 0.02883789 0.02610282 0.02305765]",Smoking behavior,intergenic_variant,0.0
535,9,36969208,10,[ 8  3 15 16 27  6 20  7 28  2],"[0.25150479 0.1851196  0.14238119 0.09020525 0.07235664 0.05674396
 0.03937986 0.03892493 0.03658509 0.02131093]",Obesity-related traits,intron_variant,0.0
537,9,36969208,10,[ 8  3 15 16 27  6 20  7 28  2],"[0.25150479 0.1851196  0.14238119 0.09020525 0.07235664 0.05674396
 0.03937986 0.03892493 0.03658509 0.02131093]",Obesity-related traits,intron_variant,0.0
558,15,83854003,10,[ 4  6  5  8 10  7 26  1  3 41],"[8.89312852e-01 8.66082035e-02 1.32460197e-02 5.11500512e-03
 2.00447435e-03 1.69178737e-03 4.84187274e-04 4.12097988e-04
 2.24336675e-04 1.88823489e-04]",Height,intron_variant,0.0
595,7,73612048,10,[  6 104 106  10 108  41  94  85 120 109],"[0.10235091 0.07708707 0.07085472 0.06686243 0.06063992 0.05952124
 0.03853041 0.03122586 0.02908112 0.02818869]",Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
603,18,57655270,10,[ 44  28  27  63  12 126   2  43  76   5],"[0.59857264 0.07564986 0.05074749 0.04410369 0.01515713 0.01506419
 0.01426617 0.01388583 0.01300845 0.01244762]",Liver enzyme levels (gamma-glutamyl transferase),missense_variant,0.0
609,3,114643917,10,[ 1  3  2  8 20 16  6  4 15  5],"[0.72883001 0.24034118 0.0118628  0.00275226 0.00238449 0.00226905
 0.00224189 0.0020139  0.00197798 0.00157189]",Gastric cancer,intron_variant,0.0
610,5,40791782,10,[237 230 240 241 213 232 163 162 235 209],"[0.08282804 0.06601767 0.06429945 0.05688017 0.05124508 0.03744734
 0.0342785  0.02484523 0.02323797 0.02195205]",Gastric cancer,intron_variant,0.0
613,9,69251016,10,[ 94  83  85  54  55   6  53  96  82 120],"[0.22682183 0.20543624 0.15933645 0.088777   0.03875289 0.03624485
 0.03044648 0.02595154 0.02446835 0.02444416]",Renal sinus fat,intron_variant,0.0
621,12,57140687,10,[ 18  17   0   9 105  12  13  28  27  14],"[0.70344122 0.13458467 0.05679166 0.04704355 0.01191153 0.01094122
 0.00831648 0.00541986 0.00368223 0.00243812]",Abdominal aortic aneurysm,intron_variant,0.0
623,14,70928887,10,[38 43 53 36 90 46 54 41 40 48],"[0.22365023 0.16573268 0.07320249 0.06787235 0.03801522 0.03453506
 0.02316934 0.02213773 0.01803367 0.01770721]",Alcohol dependence,intron_variant,0.0
632,3,130794,10,[ 23  17  42   1   0  79  19 127  21   3],"[0.41383405 0.05829438 0.04320483 0.02789779 0.02302302 0.02218463
 0.01515622 0.01472113 0.01465468 0.01310153]",Response to anti-depressant treatment in major depressive disorder,intergenic_variant,0.0
645,1,161509955,10,[  0   8   6  17  15 112  96  10 145 117],"[0.49314578 0.03793538 0.03406945 0.02142703 0.01306759 0.01156154
 0.01063456 0.01014883 0.00848424 0.00833269]",Kawasaki disease,missense_variant,0.0
650,20,25226018,10,[  1   2  30   3  79 221  48  27 141  40],"[0.24831907 0.0741707  0.04735187 0.03881698 0.03041981 0.02046756
 0.0187192  0.0176581  0.01587228 0.01319356]",Allergic rhinitis,3_prime_UTR_variant,0.0
652,16,11065028,10,[ 2  3  1 44 12 63 35 32 13 45],"[0.62210615 0.13369375 0.06522299 0.03876179 0.03406458 0.01893149
 0.01236963 0.00909246 0.00782136 0.00660869]",Allergic rhinitis,intron_variant,0.0
654,7,42225080,10,[ 28  27 126 138   2  98  87  51 140  29],"[0.19050273 0.1254453  0.08728446 0.07720361 0.06490007 0.06335166
 0.04274587 0.04253094 0.03169678 0.02311508]",Allergic rhinitis,intron_variant,0.0
672,2,74847840,10,[ 3  1  8  2 17 11  7 39  0  5],"[0.17290021 0.09424881 0.0827053  0.06508308 0.06503564 0.04156033
 0.03136808 0.02840768 0.02575024 0.02183722]",Femoral neck bone geometry,intron_variant,0.0
679,13,24084217,10,[ 14  29  43   3  13 337  34  54  40 198],"[0.16691868 0.05642979 0.03849209 0.03103307 0.02551135 0.02301137
 0.02214687 0.01754736 0.01746609 0.01699584]",Depression and alcohol dependence,intron_variant,0.0
680,18,56730391,10,[  1 155   7   5   3   2 127 156  29  73],"[0.07028911 0.06958774 0.05388864 0.0474087  0.0430865  0.03964708
 0.03857271 0.03490046 0.02664021 0.02514958]",Depression and alcohol dependence,intron_variant,0.0
685,5,132660272,10,[  1   2 154 139 153  11   3 155 138 140],"[0.40173504 0.0991729  0.07759789 0.06245295 0.05071662 0.0342515
 0.0330887  0.02985387 0.02714846 0.02195347]",IgE levels,missense_variant,0.0
690,4,88954758,10,[ 2  3  1 28 27 32 12 98 44 35],"[0.65190055 0.09736336 0.05980671 0.02863463 0.01840035 0.01782332
 0.01667938 0.01250464 0.01119532 0.01106212]",Chronic obstructive pulmonary disease,intron_variant,0.0
693,15,78490935,10,[ 1  3  2  8 20 16  6  4 15  5],"[0.72883001 0.24034118 0.0118628  0.00275226 0.00238449 0.00226905
 0.00224189 0.0020139  0.00197798 0.00157189]",Chronic obstructive pulmonary disease,intron_variant,0.0
694,1,46713638,10,[  0  61   7 110  97 149  82  16 144 108],"[0.29268419 0.0361511  0.03602084 0.02399681 0.02383071 0.01987793
 0.01766386 0.01706514 0.01674752 0.01490587]",Response to hepatitis C treatment,intron_variant,0.0
699,6,160402996,10,[ 7  1  5  0 16  8 39  2 21 10],"[0.08472424 0.07464472 0.07222666 0.06750575 0.04181552 0.04118161
 0.04070879 0.02716497 0.02435447 0.02044447]",Response to hepatitis C treatment,intron_variant,0.0
706,1,200857641,10,[  6  55  94  10  99 106  67  14 109  69],"[0.06962009 0.04490156 0.03882732 0.0358741  0.03184282 0.02865483
 0.02705655 0.02069545 0.01907184 0.01366113]",Epilepsy,3_prime_UTR_variant,0.0
742,11,46721697,10,[  0   6   7   4  10  39   5  84 471  41],"[0.33836677 0.17880813 0.03872178 0.03283015 0.0273832  0.0218884
 0.01998354 0.00642157 0.00636207 0.0060547 ]",HDL cholesterol,intron_variant,0.0
749,9,15305380,10,[  1  52 224 107 152  34  57 188   2 195],"[0.05397574 0.05189638 0.04534192 0.03508123 0.0323282  0.02946616
 0.02760617 0.02386261 0.02240994 0.02209976]",HDL cholesterol,intron_variant,0.0
752,4,102267552,10,[  0   7   6 137   1  46  39  11  41  14],"[0.31739218 0.0401655  0.03079463 0.02267713 0.01743523 0.01566542
 0.0156413  0.01553761 0.01315029 0.01144359]",HDL cholesterol,missense_variant,0.0
760,19,11236817,10,[  2   3  12   1 179   9   0  32 202  13],"[0.50597693 0.0775666  0.0607924  0.05120185 0.04555506 0.03019561
 0.01719177 0.01461048 0.01433244 0.01366866]",HDL cholesterol,synonymous_variant,0.0
764,12,123311691,10,[103 426  70   0  59 272  80 394  53 271],"[0.05195486 0.02450036 0.02114087 0.02000254 0.01909621 0.01860574
 0.01749116 0.01745678 0.01715125 0.01654313]",HDL cholesterol,intron_variant,0.0
778,19,11091630,10,[ 56  70  97  43  73 104 155 183 109  53],"[0.04033124 0.02652161 0.02594121 0.02522028 0.02355445 0.02296848
 0.02247575 0.02225828 0.02128828 0.01723689]",LDL cholesterol,intron_variant,0.0
787,19,19296909,10,[  2  12  32  13   3   1  63 222 261 111],"[0.33659262 0.24482722 0.06900631 0.05107739 0.03992584 0.03034704
 0.02417488 0.01639827 0.01591195 0.01563842]",LDL cholesterol,intron_variant,0.0
791,1,62560271,10,[  0   9 105  18   1  12   2   8  17   3],"[0.53127166 0.4481234  0.00501053 0.00323091 0.00256913 0.00178582
 0.00160348 0.00103084 0.00096426 0.00077498]",LDL cholesterol,intron_variant,0.0
802,14,24414681,10,[ 4  6  5  8 10  7 26  1  3 41],"[8.89312852e-01 8.66082035e-02 1.32460197e-02 5.11500512e-03
 2.00447435e-03 1.69178737e-03 4.84187274e-04 4.12097988e-04
 2.24336675e-04 1.88823489e-04]",LDL cholesterol,missense_variant,0.0
805,6,26092913,10,[  0 135  17  13   1  23  60  20  15   3],"[0.08444188 0.07176824 0.06359578 0.05624773 0.05175802 0.04198276
 0.04195536 0.03250429 0.02872745 0.02828516]",LDL cholesterol,missense_variant,0.0
808,10,112174128,10,[  5   7   8  17  14  61 183  39 146  66],"[0.14184795 0.11362389 0.10092838 0.0417114  0.03634871 0.01951294
 0.01782847 0.01729499 0.01633434 0.01384825]",LDL cholesterol,intron_variant,0.0
819,1,62560271,10,[  0   9 105  18   1  12   2   8  17   3],"[0.53127166 0.4481234  0.00501053 0.00323091 0.00256913 0.00178582
 0.00160348 0.00103084 0.00096426 0.00077498]",Triglycerides,intron_variant,0.0
821,19,19296909,10,[  2  12  32  13   3   1  63 222 261 111],"[0.33659262 0.24482722 0.06900631 0.05107739 0.03992584 0.03034704
 0.02417488 0.01639827 0.01591195 0.01563842]",Triglycerides,intron_variant,0.0
843,16,30907166,10,[  5  77  16  97 185 150 198  15  61   7],"[0.06616222 0.03164645 0.03033197 0.02632452 0.02221551 0.02073141
 0.01994632 0.01985364 0.01922778 0.01900495]",Triglycerides,intron_variant,0.0
847,19,11091630,10,[ 56  70  97  43  73 104 155 183 109  53],"[0.04033124 0.02652161 0.02594121 0.02522028 0.02355445 0.02296848
 0.02247575 0.02225828 0.02128828 0.01723689]","Cholesterol, total",intron_variant,0.0
852,1,62560271,10,[  0   9 105  18   1  12   2   8  17   3],"[0.53127166 0.4481234  0.00501053 0.00323091 0.00256913 0.00178582
 0.00160348 0.00103084 0.00096426 0.00077498]","Cholesterol, total",intron_variant,0.0
853,19,19296909,10,[  2  12  32  13   3   1  63 222 261 111],"[0.33659262 0.24482722 0.06900631 0.05107739 0.03992584 0.03034704
 0.02417488 0.01639827 0.01591195 0.01563842]","Cholesterol, total",intron_variant,0.0
866,20,41182635,10,[ 3 15  2  1 59 91  7 16  8 88],"[0.14820836 0.07137385 0.06522365 0.06033891 0.04187227 0.03303318
 0.0290984  0.02249349 0.01578131 0.01431241]","Cholesterol, total",3_prime_UTR_variant,0.0
883,10,112174128,10,[  5   7   8  17  14  61 183  39 146  66],"[0.14184795 0.11362389 0.10092838 0.0417114  0.03634871 0.01951294
 0.01782847 0.01729499 0.01633434 0.01384825]","Cholesterol, total",intron_variant,0.0
889,9,15305380,10,[  1  52 224 107 152  34  57 188   2 195],"[0.05397574 0.05189638 0.04534192 0.03508123 0.0323282  0.02946616
 0.02760617 0.02386261 0.02240994 0.02209976]","Cholesterol, total",intron_variant,0.0
894,6,26092913,10,[  0 135  17  13   1  23  60  20  15   3],"[0.08444188 0.07176824 0.06359578 0.05624773 0.05175802 0.04198276
 0.04195536 0.03250429 0.02872745 0.02828516]","Cholesterol, total",missense_variant,0.0
895,11,18611437,10,[ 61  25  16 331   7   5 330 321 449 145],"[0.04455728 0.03864998 0.03307064 0.02798316 0.022804   0.02272613
 0.01936213 0.01858213 0.01687783 0.0163939 ]","Cholesterol, total",intron_variant,0.0
899,6,109277761,10,[36 30 40 38 34 31 43 29 33 16],"[0.25406016 0.17888195 0.16651157 0.1149893  0.07321808 0.04692269
 0.02289362 0.0221233  0.01581499 0.00904647]",Ankylosing spondylitis,intron_variant,0.0
935,19,44878777,10,[ 1  3  2  8 20 16  6  4 15  5],"[0.72883001 0.24034118 0.0118628  0.00275226 0.00238449 0.00226905
 0.00224189 0.0020139  0.00197798 0.00157189]",Alzheimer's disease,3_prime_UTR_variant,0.0
937,8,30405270,10,[  2   1   3  32  31  51 205 111  44 261],"[0.30969323 0.12157383 0.11629425 0.09154563 0.03320025 0.03118852
 0.02559073 0.01688849 0.01651669 0.01403006]",Heart rate variability traits,intron_variant,0.0
965,19,16437564,10,[  0  73 145  16  97   1 149 206   6  53],"[0.07784785 0.04696672 0.03309164 0.03292288 0.02885679 0.02801684
 0.02302247 0.02014262 0.0201366  0.01582696]",Multiple sclerosis,intron_variant,0.0
966,3,122050675,10,[ 8 11  1 20 13  5  6  2  3 27],"[0.15722886 0.12032541 0.10359272 0.07175382 0.07049294 0.06975904
 0.04589553 0.03878858 0.03456877 0.03142213]",Multiple sclerosis,intergenic_variant,0.0
968,6,159044945,10,[21  3 36  2 17  1 46 31 49 56],"[0.21231795 0.19672485 0.0912125  0.05354081 0.04770549 0.03022946
 0.02990636 0.02856142 0.01991843 0.01436519]",Multiple sclerosis,5_prime_UTR_variant,0.0
