516,6,31507709,10,[ 68  63   1  80  27 347 354 120 121 352],"[0.04186941 0.04139593 0.03706098 0.0259975  0.02405066 0.01884182
 0.01567782 0.01381529 0.01343838 0.01271791]",Dengue shock syndrome,intron_variant,0.0
518,10,94298541,10,[ 3  2  6  4  5 16  1  8 13  7],"[0.43703271 0.29116237 0.08946683 0.07868069 0.06513561 0.00826875
 0.00428358 0.00306504 0.00260322 0.00251631]",Dengue shock syndrome,missense_variant,0.0
520,5,155775518,10,[10  9  3  2  1 17  5 22 21 18],"[0.36817106 0.18825288 0.1817721  0.12718078 0.03527451 0.02481817
 0.01717459 0.00827449 0.006638   0.0052272 ]",Smoking behavior,intergenic_variant,0.0
535,9,36969208,10,[ 5  2  0  1  3 35 44 16  7  4],"[0.39280832 0.25157234 0.14930205 0.11781889 0.0259344  0.00788169
 0.00563406 0.00538972 0.00432999 0.00419261]",Obesity-related traits,intron_variant,0.0
537,9,36969208,10,[ 5  2  0  1  3 35 44 16  7  4],"[0.39280832 0.25157234 0.14930205 0.11781889 0.0259344  0.00788169
 0.00563406 0.00538972 0.00432999 0.00419261]",Obesity-related traits,intron_variant,0.0
558,15,83854003,10,[175 167 173  30 168   3 166   2  26  31],"[0.15396932 0.10597945 0.0514098  0.04619066 0.04413318 0.03005663
 0.0263054  0.02525978 0.02400415 0.02241976]",Height,intron_variant,0.0
595,7,73612048,10,[  8   9  45  34 196  93  74   0  18   2],"[0.07316768 0.05068737 0.04873853 0.04726664 0.03304225 0.02834517
 0.02495546 0.02418904 0.01918639 0.01915409]",Liver enzyme levels (gamma-glutamyl transferase),intron_variant,0.0
603,18,57655270,10,[133 137 132 131  54 123 128  99 148 156],"[0.22414167 0.14345962 0.1246341  0.04704097 0.03233058 0.02640967
 0.01803685 0.01583506 0.01359544 0.01358781]",Liver enzyme levels (gamma-glutamyl transferase),missense_variant,0.0
609,3,114643917,10,[ 1 30 31 26 39  8 22 36 20 43],"[0.13121238 0.10126558 0.06486354 0.06142213 0.0609418  0.04036418
 0.03956274 0.03611395 0.03348973 0.02334071]",Gastric cancer,intron_variant,0.0
610,5,40791782,10,[ 0 14  6 10 16 17 27  9 12 69],"[0.3386515  0.11658847 0.05686382 0.03728732 0.02767074 0.02074007
 0.01969036 0.01913501 0.01277575 0.01243411]",Gastric cancer,intron_variant,0.0
613,9,69251016,10,[ 5  2  0  1  3 35 44 16  7  4],"[0.39280832 0.25157234 0.14930205 0.11781889 0.0259344  0.00788169
 0.00563406 0.00538972 0.00432999 0.00419261]",Renal sinus fat,intron_variant,0.0
621,12,57140687,10,[151   8  36  18 250  20 253  54   2 110],"[0.0281683  0.02685299 0.02661103 0.02397052 0.0231404  0.02090096
 0.02061783 0.01884625 0.01872642 0.01832998]",Abdominal aortic aneurysm,intron_variant,0.0
623,14,70928887,10,[ 15  11  35   9  71  36  12 125  70   1],"[0.07879647 0.06238649 0.0539673  0.04189022 0.03536392 0.0331911
 0.02181119 0.02138787 0.02132613 0.02039204]",Alcohol dependence,intron_variant,0.0
632,3,130794,10,[ 4  7  5  6  2  8 16  3 13 11],"[6.57246000e-01 2.09922925e-01 1.00814279e-01 7.90984700e-03
 6.89201505e-03 6.78801230e-03 2.75743987e-03 2.07510436e-03
 1.48503148e-03 6.36872655e-04]",Response to anti-depressant treatment in major depressive disorder,intergenic_variant,0.0
645,1,161509955,10,[ 0  6 21  5  2 20 31 30  7 73],"[0.42105795 0.0679649  0.03487172 0.0341123  0.02436325 0.0236499
 0.0156691  0.01438439 0.01409387 0.01138969]",Kawasaki disease,missense_variant,0.0
650,20,25226018,10,[81 78 16 46 21 20 22  0 40 41],"[0.07712918 0.05685926 0.05516691 0.0549851  0.03873546 0.03177548
 0.0289959  0.02685606 0.02590644 0.01946094]",Allergic rhinitis,3_prime_UTR_variant,0.0
652,16,11065028,10,[13  8 11  5  1 62 20 15 64 27],"[0.0556923  0.05241486 0.0405777  0.03077285 0.02967207 0.02641677
 0.02364772 0.02097159 0.0180582  0.01790194]",Allergic rhinitis,intron_variant,0.0
654,7,42225080,10,[  5   2   0 127 126 124 131   7  23 148],"[0.34998642 0.15660382 0.05570193 0.03518878 0.03196651 0.02129879
 0.0210852  0.01301008 0.01150081 0.01148419]",Allergic rhinitis,intron_variant,0.0
672,2,74847840,10,[  1   0   3   6   2 142 141 140   8   5],"[0.52179979 0.43519527 0.00832401 0.0077235  0.0060833  0.00254735
 0.0018011  0.00101337 0.00087803 0.00082538]",Femoral neck bone geometry,intron_variant,0.0
679,13,24084217,10,[ 0  6  1 16  3  2  5  7  4 10],"[0.74520426 0.10841496 0.09690088 0.01210497 0.00895594 0.00730787
 0.00628855 0.00354334 0.00193663 0.00176275]",Depression and alcohol dependence,intron_variant,0.0
680,18,56730391,10,[ 7  4  6 18  2  5  3 24 22  8],"[0.51601217 0.15670856 0.06022507 0.0546999  0.04586938 0.03258142
 0.02162743 0.02020422 0.01175429 0.01131246]",Depression and alcohol dependence,intron_variant,0.0
685,5,132660272,10,[ 3  2  6  4  5 16  1  8 13  7],"[0.43703271 0.29116237 0.08946683 0.07868069 0.06513561 0.00826875
 0.00428358 0.00306504 0.00260322 0.00251631]",IgE levels,missense_variant,0.0
690,4,88954758,10,[ 2  0  5  1  4  3  7 35 44 13],"[0.36716969 0.24769024 0.24423707 0.10680684 0.0116293  0.00924157
 0.00415357 0.00100278 0.00059574 0.00055247]",Chronic obstructive pulmonary disease,intron_variant,0.0
693,15,78490935,10,[ 1  3  2  8  5  6 12  0 11 27],"[0.45039136 0.17910658 0.14427058 0.08842552 0.05282309 0.01986592
 0.01047106 0.01005157 0.00711335 0.00316103]",Chronic obstructive pulmonary disease,intron_variant,0.0
694,1,46713638,10,[ 0  1 19  9  6 10 23  3 16 40],"[0.49114744 0.32868564 0.03286224 0.01685311 0.01676103 0.00805963
 0.007236   0.00710827 0.00502295 0.00501235]",Response to hepatitis C treatment,intron_variant,0.0
699,6,160402996,10,[ 0  6  2  1  3 17 16  4  7  8],"[0.37359875 0.22819789 0.11487112 0.07938913 0.06239644 0.04094096
 0.02520186 0.01799697 0.01359933 0.00585586]",Response to hepatitis C treatment,intron_variant,0.0
706,1,200857641,10,[ 0  6  2  1  3 17 16  4  7  8],"[0.37359875 0.22819789 0.11487112 0.07938913 0.06239644 0.04094096
 0.02520186 0.01799697 0.01359933 0.00585586]",Epilepsy,3_prime_UTR_variant,0.0
742,11,46721697,10,[  0  43   6  27  22  45 169  21   1  26],"[0.24324958 0.0593604  0.04461906 0.03782729 0.02134338 0.01964442
 0.01461079 0.01394465 0.01294139 0.01287525]",HDL cholesterol,intron_variant,0.0
749,9,15305380,10,[ 11  34  25   8 221 232   0  14  26  32],"[0.03559204 0.03165192 0.02615997 0.02515659 0.02452148 0.0230478
 0.02257029 0.02105457 0.02073645 0.0202232 ]",HDL cholesterol,intron_variant,0.0
752,4,102267552,10,[125 105  95 106 103 110 107  83 122 113],"[0.10450683 0.09117357 0.07264726 0.06158328 0.05241601 0.04215605
 0.04134685 0.03071337 0.02994671 0.02968251]",HDL cholesterol,missense_variant,0.0
760,19,11236817,10,[ 6  3  5  2 92  4  0  8  1 40],"[0.36356695 0.15440454 0.13671901 0.09788147 0.07415332 0.06691465
 0.02166233 0.00990926 0.00521901 0.00441489]",HDL cholesterol,synonymous_variant,0.0
764,12,123311691,10,[ 0  3  1 16  5  2  6 14 13 12],"[0.35520187 0.22071816 0.09104482 0.07560259 0.05501876 0.04971547
 0.03943927 0.01464759 0.0123042  0.01079174]",HDL cholesterol,intron_variant,0.0
778,19,11091630,10,[109   8  10  16  74  14 107  62   1 122],"[0.0546179  0.03609922 0.02321205 0.02304367 0.02278493 0.02211663
 0.02106377 0.02104108 0.02016386 0.02001918]",LDL cholesterol,intron_variant,0.0
787,19,19296909,10,[ 13  14  15 145  20   8  25  51  24  50],"[0.14444364 0.10121627 0.05839503 0.04471024 0.04227852 0.03949929
 0.03351508 0.01897709 0.01688196 0.01333485]",LDL cholesterol,intron_variant,0.0
791,1,62560271,10,[37 11 32 38 36 33 20 34  3 39],"[0.12770707 0.12628748 0.08394632 0.06061101 0.05694765 0.05221497
 0.05068555 0.04099561 0.03845731 0.03053359]",LDL cholesterol,intron_variant,0.0
802,14,24414681,10,[ 0  6  2  1  3 17 16  4  7  8],"[0.37359875 0.22819789 0.11487112 0.07938913 0.06239644 0.04094096
 0.02520186 0.01799697 0.01359933 0.00585586]",LDL cholesterol,missense_variant,0.0
805,6,26092913,10,[ 3  5  4  6  2  0  1 16  7 10],"[0.28922788 0.1475602  0.14697096 0.11198179 0.09686545 0.09513063
 0.03410761 0.02425909 0.00631702 0.00559336]",LDL cholesterol,missense_variant,0.0
808,10,112174128,10,[  1   0  56  38  37 134  35  23  36  84],"[0.38173902 0.32657549 0.03150143 0.02716666 0.02004613 0.01935745
 0.01786864 0.01502011 0.01120235 0.01040375]",LDL cholesterol,intron_variant,0.0
819,1,62560271,10,[37 11 32 38 36 33 20 34  3 39],"[0.12770707 0.12628748 0.08394632 0.06061101 0.05694765 0.05221497
 0.05068555 0.04099561 0.03845731 0.03053359]",Triglycerides,intron_variant,0.0
821,19,19296909,10,[ 13  14  15 145  20   8  25  51  24  50],"[0.14444364 0.10121627 0.05839503 0.04471024 0.04227852 0.03949929
 0.03351508 0.01897709 0.01688196 0.01333485]",Triglycerides,intron_variant,0.0
843,16,30907166,10,[ 13  50  15  77  51   0  14  17  80 225],"[0.32089806 0.1061291  0.0871724  0.07704929 0.06300118 0.04262333
 0.03931284 0.02944355 0.02345523 0.02123802]",Triglycerides,intron_variant,0.0
847,19,11091630,10,[109   8  10  16  74  14 107  62   1 122],"[0.0546179  0.03609922 0.02321205 0.02304367 0.02278493 0.02211663
 0.02106377 0.02104108 0.02016386 0.02001918]","Cholesterol, total",intron_variant,0.0
852,1,62560271,10,[37 11 32 38 36 33 20 34  3 39],"[0.12770707 0.12628748 0.08394632 0.06061101 0.05694765 0.05221497
 0.05068555 0.04099561 0.03845731 0.03053359]","Cholesterol, total",intron_variant,0.0
853,19,19296909,10,[ 13  14  15 145  20   8  25  51  24  50],"[0.14444364 0.10121627 0.05839503 0.04471024 0.04227852 0.03949929
 0.03351508 0.01897709 0.01688196 0.01333485]","Cholesterol, total",intron_variant,0.0
866,20,41182635,10,[ 1  0  6 19 56 88  3 23 27 65],"[0.52005496 0.40188451 0.00579564 0.00434707 0.0034959  0.0025979
 0.00240775 0.00223876 0.00215423 0.00207178]","Cholesterol, total",3_prime_UTR_variant,0.0
883,10,112174128,10,[  1   0  56  38  37 134  35  23  36  84],"[0.38173902 0.32657549 0.03150143 0.02716666 0.02004613 0.01935745
 0.01786864 0.01502011 0.01120235 0.01040375]","Cholesterol, total",intron_variant,0.0
889,9,15305380,10,[ 11  34  25   8 221 232   0  14  26  32],"[0.03559204 0.03165192 0.02615997 0.02515659 0.02452148 0.0230478
 0.02257029 0.02105457 0.02073645 0.0202232 ]","Cholesterol, total",intron_variant,0.0
894,6,26092913,10,[ 3  5  4  6  2  0  1 16  7 10],"[0.28922788 0.1475602  0.14697096 0.11198179 0.09686545 0.09513063
 0.03410761 0.02425909 0.00631702 0.00559336]","Cholesterol, total",missense_variant,0.0
895,11,18611437,10,[ 3  2  1  8  5  6 11 12  7  9],"[0.34766363 0.28240719 0.13435461 0.08503613 0.07935784 0.01489463
 0.01412867 0.00697777 0.00405244 0.00386269]","Cholesterol, total",intron_variant,0.0
899,6,109277761,10,[ 19   1  56 104   0  84 134 102 105  38],"[0.09601001 0.08565872 0.08143763 0.07850523 0.06038139 0.04709816
 0.04380788 0.03642364 0.02856881 0.02592022]",Ankylosing spondylitis,intron_variant,0.0
935,19,44878777,10,[ 2  0  3  1  5  4 16 35 44  7],"[0.37511669 0.28929526 0.18057026 0.05348099 0.04121471 0.02027554
 0.01245671 0.0028325  0.00250561 0.00232078]",Alzheimer's disease,3_prime_UTR_variant,0.0
937,8,30405270,10,[ 15  17  18 262 258 212 237 232 215 208],"[0.13531081 0.09251955 0.08379417 0.07338094 0.04139336 0.02225979
 0.02045056 0.01990081 0.01838911 0.01763898]",Heart rate variability traits,intron_variant,0.0
965,19,16437564,10,[  0  86   3   2 100  83   5  87  33  11],"[0.10041755 0.07922559 0.07751099 0.07743273 0.04962888 0.04643461
 0.0359237  0.03204171 0.02696013 0.02122293]",Multiple sclerosis,intron_variant,0.0
966,3,122050675,10,[12  1 11  8  9  2  6 10 33  3],"[0.2234822  0.21339097 0.20998858 0.15297611 0.02855289 0.02193184
 0.01718768 0.01241015 0.01002809 0.00829089]",Multiple sclerosis,intergenic_variant,0.0
968,6,159044945,10,[ 96 159   9 154  10  87   3 171   6  93],"[0.06815359 0.0558483  0.04956629 0.04121996 0.03700137 0.03296327
 0.03115345 0.02696587 0.02480233 0.02144308]",Multiple sclerosis,5_prime_UTR_variant,0.0
